grid_id,mlp_pred5_2000,mlp_pred5_2005,mlp_pred5_2010,mlp_pred5_2015,mlp_pred5_2020,class_2000,class_2005,class_2010,class_2015,class_2020,LST_2000,LST_2005,LST_2010,LST_2015,LST_2020
3691,green_space,living,green_space,production,living,green_space,living,green_space,production,living,32.76241379310352,33.903103448275886,33.68620689655171,35.08413793103455,34.27172413793102
3692,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.75545454545454,29.648181818181854,30.090000000000032,30.75727272727272,31.340909090909122
3693,water,living,production,living,production,water,living,production,living,production,32.06000000000006,34.700000000000045,33.73000000000002,35.39000000000004,35.33000000000004
3694,green_space,green_space,production,production,production,green_space,green_space,production,production,production,33.46199999999999,35.06200000000007,38.96600000000001,37.51333333333332,38.187333333333356
3695,green_space,green_space,green_space,production,living,green_space,green_space,green_space,production,living,34.84833333333336,34.670000000000016,34.19333333333333,35.700000000000045,32.761666666666656
3696,water,water,water,water,water,water,water,water,water,water,,,,,
3697,farmland,living,living,production,living,farmland,living,living,production,living,31.78000000000003,33.75,35.09000000000003,35.190000000000055,35.07000000000005
3698,water,living,living,living,living,water,living,living,living,living,34.30000000000001,37.64000000000004,37.01000000000005,37.200000000000045,37.960000000000036
3699,living,living,living,living,living,living,living,living,living,living,32.39000000000004,33.97000000000003,36.89000000000004,35.73000000000002,35.610000000000014
3700,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.850000000000023,31.153636363636394,30.28363636363639,31.135454545454536,30.61727272727279
3701,green_space,farmland,green_space,production,living,green_space,farmland,green_space,production,living,34.09793103448277,34.93413793103451,35.65689655172423,37.29344827586215,36.37000000000012
3702,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.79103448275862,29.809310344827622,30.59965517241386,31.27275862068967,30.743793103448354
3703,farmland,green_space,living,living,living,farmland,green_space,living,living,living,35.910000000000025,36.91000000000008,37.39000000000004,37.210000000000036,36.910000000000025
3704,water,living,production,production,living,water,living,production,production,living,31.450000000000045,33.13000000000005,35.180000000000064,35.150000000000034,35.910000000000025
3705,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,27.760000000000048,27.970000000000027,28.440000000000055,27.950000000000045,28.170000000000016
3706,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,27.99000000000001,27.150000000000034,27.650000000000034,27.77000000000004,27.55000000000001
3707,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,32.08533333333338,31.920000000000073,32.062333333333356,33.839666666666744,34.28933333333333
3708,water,farmland,water,farmland,water,water,farmland,water,farmland,water,33.110000000000014,34.870000000000005,32.53000000000003,34.17000000000007,33.410000000000025
3709,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.370000000000005,31.05000000000001,30.81000000000006,31.99000000000001,30.370000000000005
3710,green_space,green_space,green_space,green_space,living,green_space,green_space,green_space,green_space,living,34.370000000000005,34.35000000000002,35.07000000000005,33.650000000000034,34.860000000000014
3711,living,production,living,living,production,living,production,living,living,production,34.30727272727273,35.397272727272764,39.35636363636371,37.61363636363643,38.148181818181854
3712,green_space,green_space,living,living,production,green_space,green_space,living,living,production,31.964545454545487,32.867272727272734,34.54363636363638,34.449090909090955,34.99818181818188
3713,living,production,green_space,green_space,living,living,production,green_space,green_space,living,35.558965517241404,34.723103448275936,36.0751724137931,35.545172413793125,35.858965517241415
3714,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.230000000000018,31.29000000000002,31.150000000000034,31.310000000000002,31.77000000000004
3715,farmland,farmland,farmland,production,production,farmland,farmland,farmland,production,production,29.74000000000001,29.940000000000055,30.210000000000036,30.370000000000005,29.910000000000025
3716,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.019999999999982,31.420000000000073,30.450000000000045,32.960000000000036,33.0
3717,farmland,farmland,farmland,water,farmland,farmland,farmland,farmland,water,farmland,31.920000000000016,32.450000000000045,34.49000000000001,34.940000000000055,37.49000000000001
3718,water,water,water,living,living,water,water,water,living,living,,,,,
3719,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.17838709677426,29.851935483871046,29.488709677419365,29.781612903225778,30.55645161290323
3720,production,production,production,living,living,production,production,production,living,living,32.01709677419359,33.12258064516135,33.15451612903229,33.39709677419353,34.368064516129095
3721,green_space,green_space,living,production,living,green_space,green_space,living,production,living,31.57000000000005,32.190000000000055,35.05000000000001,35.910000000000025,36.99000000000001
3722,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.760000000000048,29.58000000000004,31.06000000000006,29.29000000000002,30.53000000000003
3723,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,26.970000000000027,26.860000000000014,27.810000000000002,27.29000000000002,27.33000000000004
3724,farmland,living,farmland,production,living,farmland,living,farmland,production,living,30.343333333333362,32.84333333333336,34.450000000000045,34.610000000000014,34.396666666666704
3725,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,33.18846153846158,33.556153846153904,34.6546153846154,34.14230769230778,34.70538461538462
3726,farmland,living,living,living,living,farmland,living,living,living,living,34.73000000000002,35.63681818181817,36.38772727272732,37.42863636363637,37.6436363636364
3727,farmland,farmland,production,living,green_space,farmland,farmland,production,living,green_space,30.827391304347884,31.840434782608668,31.016086956521747,33.550869565217454,31.938695652173976
3728,green_space,farmland,green_space,water,green_space,green_space,farmland,green_space,water,green_space,32.01080000000002,32.517600000000016,33.214800000000025,33.42360000000002,32.171200000000056
3729,farmland,green_space,living,living,production,farmland,green_space,living,living,production,35.58272727272731,35.27000000000004,37.84818181818184,38.12772727272733,38.879090909090905
