grid_id,LST_summer_mean,LST_summer_stdDev,LST_summer_min,LST_summer_max,LST_summer_median
6886,306.9024282749076,0.5701719549958261,305.0497031,307.95843812,306.966357815
6887,,,,,
6888,,,,,
6889,312.60208319885885,1.9337138971027452,310.13913488000003,316.83674507,311.89428814999997
6892,317.7008099516073,2.676818430954512,312.05322608,323.29851188,318.2770132475
6894,,,,,
6898,,,,,
6900,,,,,
6902,303.62130672753887,0.09257137485993623,303.45006974,303.83288798,303.61071668
6903,310.0707234959171,1.0516087624628825,307.79950019,311.98657469,309.985107872929
6904,307.96684614362846,0.7881275325325308,306.5194517,309.87936536,307.80462722
6905,307.91971439113803,1.5200388414583652,305.65811066000003,310.46384678,308.51557538
6906,310.9287190443889,1.16753515551362,309.09834779,314.47831127,310.79539472
6908,303.00079068116736,0.6710520246466116,300.4866464,303.5970446,303.04503437
6910,,,,,
6915,308.9451680093106,1.0898978588276504,307.33635848,312.16602074,308.67394364
6916,303.35747036843554,1.6493680582771058,301.01131247,306.73478696,303.53381122999997
6917,312.61399492610934,0.9287142091585127,310.843247,315.48320915,312.48976126323987
6918,,,,,
6919,310.1868124253168,2.5984623141968783,302.94420278,316.33771415,310.79026769
6921,310.6778438332519,0.9476811304368663,309.476039,313.35890972,310.46042876
6923,,,,,
6925,310.34144775954513,1.2220450935034255,308.01312644,313.46828636,310.39035935
6927,,,,,
6929,306.26747234137736,1.0331606051716373,305.21205905,308.85908639,305.97427751
6937,306.3243384078851,0.6768678733150166,304.78138853,307.47137026999997,306.33829663999995
6938,310.1742676780788,2.3166230659318563,307.97894624,316.68122516,309.134237
6940,,,,,
6942,310.0427269900815,0.4679717659949365,308.98555312999997,311.0312381,310.0951740619594
6945,316.89480968518507,2.2887200434416983,313.15724654,321.54335861000004,316.76097896
6946,308.3654537561241,1.2071774759337857,305.68887284,310.62791174,308.23278654163266
6949,307.29756620613404,0.74559435073668,305.23427618,308.0917409,307.55169374
6950,309.6382105486649,1.3976878799796444,307.81488128,312.75050216,309.17184595161694
6951,308.55426463813717,0.47801374800526847,307.69183255999997,309.62301386,308.46430508000003
6953,,,,,
6955,305.74313184890264,0.6097658918951321,304.67713892,307.49700542,305.706823349773
6959,,,,,
6963,312.13613213579544,2.162999026188733,308.36860052,315.60113084,311.4791064954054
6964,311.95561795071995,0.5045631121635307,310.78684967000004,312.81544454000004,311.91821429000004
6966,309.0266474091812,1.299029199757236,307.6644884,311.29955266999997,308.42670685999997
6967,303.95811586730184,0.2991231103983175,303.46203281,304.65492179,303.85426069757875
6968,,,,,
6970,,,,,
6972,315.0193694808496,1.4039140063238043,311.8857431,316.995683,315.20122250000003
6973,,,,,
6975,306.0733343588461,0.029699427414819225,306.05118296,306.11954335999997,306.05460098000003
6976,316.40122933027067,1.3810666307171726,313.90579292,318.40732526,316.827345515
6978,303.0329226439361,0.4200838569032136,302.24863571000003,304.27723058,302.97329207174374
6979,309.4197080715023,1.9413958548537782,305.52480788,313.09059515,309.51876425
6980,,,,,
6982,309.74238125307124,2.136533285447519,307.39104679999997,315.80621204,309.10518383
6987,308.50148862480506,0.7116208789062889,307.63372621999997,310.69456313,308.28656804
6989,313.93961204650316,5.279650289157557,307.12444124,333.18342572,312.04685801847484
6990,307.9363892356152,0.4306198716657744,306.84587261,308.81123411,308.01084776
6996,304.59912804868395,0.30093931575074734,304.16443591999996,305.43252134,304.61561456000004
6997,308.82754396339436,0.44968119348607705,308.12933912,310.88084521999997,308.7421277885083
6998,,,,,
6999,315.8291997796975,2.300193145815528,313.14357445999997,321.68862446,314.708173115
7004,310.47285423347836,1.086461213519347,308.41303478,314.21683274,310.1664745661518
7005,,,,,
7007,,,,,
7008,301.60302237688165,0.08858493546819768,301.41634783999996,301.7513138,301.61630201
7009,314.6793464563884,0.7418778632312043,311.20555712,316.29327989,314.79960515
7012,315.06231978835257,1.8171347850219446,308.11395803000005,318.50986586,315.16020626
7017,314.57506593670536,1.6638842889493968,310.85008303999996,316.29669791000003,315.66094619
7022,315.38200334684655,2.2598062578184837,310.80223076,319.24815817999996,315.35161538
7025,313.50291922335026,0.8761394703419194,312.08740628,315.69341738,313.37770882999996
7029,312.45432243083496,0.90127556488167,310.62449372000003,314.11258313,312.36426589999996
7035,303.6071547699408,1.793670084258021,301.12410712999997,308.08661386999995,303.21764438
7036,,,,,
7037,312.89402035417936,0.9693171093603814,311.2363193,317.01960914,312.93447520156246
7039,309.2489973208013,0.9955370667727662,308.1942815,314.01858758000003,309.0408068367669
7043,,,,,
7048,302.22072273656613,0.21396030059320675,301.79916607999996,303.26891467999997,302.26059878
7063,310.81594800428195,0.8690178187948041,309.01802432,312.85304276,310.78172264
7065,306.0464615103686,0.44365677066401005,305.03603102,307.02360965,306.00162166999996
7066,,,,,
7068,,,,,
7069,307.4760117200617,0.804417586928667,304.22766929,309.18721631,307.5756328379528
7072,305.6264234808083,0.5053435510163045,304.61048753,306.51603367999996,305.69058185
7075,315.09107068201143,0.8368077160263616,309.05391353000005,317.55794729,315.0372093281818
7077,305.7175643697713,0.23482441051029512,305.27700143,306.17423168,305.68374581
7081,308.26217819068535,0.42979284869169554,307.5106775,309.85543922,308.2727983022858
7082,309.2621443488179,1.4482533068716181,305.95206038000003,310.74412442,309.82119243519486
7083,,,,,
7085,,,,,
7087,,,,,
7090,,,,,
7094,303.03035554560347,0.10096578057457531,302.91002258000003,303.22789844,303.03990734
7095,303.7290847009278,0.5957273722938133,302.67247018999996,304.85487595999996,303.78767689727266
7097,305.51605839528463,0.4725812567739126,305.03261299999997,307.08000698,305.34877985
7098,305.4998413461913,0.287708402917609,304.53358208,306.51261566,305.5437397023454
7101,305.527795319093,1.570563296278468,301.42660190000004,308.48139518,305.82730265
7102,302.725601115158,1.043240848914211,301.07625485,304.51991,302.75604288888894
7104,306.1859261036055,0.0729059207033567,306.10245326,306.41349307999997,306.1605596
7106,313.1111424944053,1.1572343097836097,310.36472419999996,316.53254129,313.0801360794933
7114,,,,,
7115,310.6509107221827,0.6566962114504131,308.19086347999996,311.52343298,310.73159168
7118,311.20182666877554,1.0824841280295208,308.51215736,313.00343564,311.45094191224234
7119,,,,,
7122,305.791545677325,0.3675451682474838,304.96767062000004,306.49552556000003,305.85977384
7123,309.5557965560269,0.4198104746482533,308.38910864,311.55248615,309.550551836
7126,,,,,
7128,307.84429573155666,2.3847200460100018,305.46670154000003,312.82228058,306.90226994
7131,311.7245125617254,2.157948579782849,307.1517854,318.3116207,311.27847488000003
7132,310.37752225917035,1.6461327954728562,307.93109396,315.05766566,310.44547492249995
7133,306.6685078068638,1.3824886125317664,305.18129687,310.24338449,306.32804258
7134,309.5194846957192,1.6476191757132574,308.15668328,312.58131017,308.4335429
7136,307.73854439246225,0.7048055162028184,306.78947528000003,310.08444656,307.68006296283016
7138,311.4567718554037,3.3576153939548794,308.74458272,321.05629076,309.78446170136533
7140,301.72574672287385,1.4120511400858855,300.75325196,307.63714424,301.44711001999997
7141,,,,,
7142,,,,,
7144,307.34724092950205,0.8325284298145101,305.72988908,309.00777026000003,307.22184130003944
7145,,,,,
7147,306.89648694825866,0.17030522922055652,306.4340012,307.16545748,306.93303212
7148,,,,,
7150,,,,,
7151,,,,,
7156,310.4890415103134,2.4119126322900937,307.73968484,320.36414171,310.279651166032
7158,,,,,
7164,329.0510583300956,5.636717206762989,312.69239582,335.80333805,329.5679391522551
7165,303.28559782955017,0.970479577750821,301.73764172,305.13857162,303.31334893999997
7166,306.1869144962698,0.5885755530804013,304.77455249,307.76190197,306.17081365999996
7167,,,,,
7169,309.5544248257877,1.210025364074453,307.19109262999996,312.97950949999995,309.65719406
7170,311.9547351637615,1.6548593681952382,309.94943477000004,317.79037265,311.42943743
7171,307.81532478638053,1.5447120377691357,306.42716515999996,312.68385077,307.32898992239126
7172,307.4332608104311,0.6845105240065277,305.22573113,309.1171469,307.26116204
7177,,,,,
7181,305.43651045062336,0.43885742841284303,304.51649197999996,306.83732756,305.43961273402334
7186,308.55369016562196,1.3842044878116575,305.82217562,311.22264722,308.79586196769634
7187,310.89880343185285,0.31479995837164637,308.76167282,311.60204744,310.9295964590173
7189,313.02977851918905,0.8311482651277409,311.09105345,314.79789614,312.9907619629314
7190,,,,,
7193,,,,,
7199,,,,,
7203,306.98665083150087,0.18722658651434956,306.64933646,307.61663611999995,306.96977583499995
7206,,,,,
7210,,,,,
7213,311.85744224677313,1.0599815263933563,310.62791174,314.69193752,311.548213625
7214,310.1420191214531,1.6155308989495505,308.24555180000004,315.01835843000003,309.98446947499997
7217,310.95362269963204,0.5741951583644531,308.97529907,312.41382719,311.06997565999995
7218,306.72323679726463,1.5463348987492027,305.01894092,309.65548505000004,305.98624058
7219,306.9280790108299,1.3791783171127148,304.54725415999997,310.672346,306.8441636
7223,302.9881744025821,0.4788435010361045,301.94614093999996,303.66540499999996,303.14586596000004
7226,,,,,
7236,301.8354849293854,0.19878458685435157,301.42831091000005,302.27768888,301.806856625
7241,307.3405094524593,0.4760107517838722,306.29898941,308.09515892,307.45428017
7243,,,,,
7244,306.43507452878015,2.7145466188132983,304.59168841999997,314.97392417000003,305.3446364551905
7246,,,,,
7247,308.94794887336064,1.6917578006099776,307.50042343999996,312.64796156,308.05680113999995
7249,310.4643164344586,1.6898718400749042,307.29534223999997,313.49563051999996,310.45669289177897
7250,314.0140493163031,1.5671652948020758,310.2963638,316.5684305,314.432168
7252,,,,,
7254,309.428153783359,1.0365111395423414,307.73455780999996,311.54735912,309.17696225
7256,308.479095780837,0.6807972353451062,307.65765236,310.49460896,308.2626419
7257,310.693659677756,0.509252745250933,309.76998872,311.61742853,310.690290605
7258,316.0164341510259,1.1073220670878008,312.76246523,317.87753216,315.91251031679917
7260,310.3557482788659,1.7539334368690511,307.64056226,313.91262896,310.26389260999997
7261,302.34609184196194,0.3229961094217141,301.46761814,303.87048619999996,302.41270067000005
7264,,,,,
7265,309.7956587553872,3.65740153832337,300.72590779999996,316.13775998,308.28489563361154
7267,,,,,
7268,307.0758911776103,0.8164056429983627,305.65811066000003,309.4589489,307.08684302
7269,,,,,
7270,308.08492661754855,2.1905887641681545,305.24453024,313.93655509999996,309.15939856042473
7276,311.0549809104194,0.7718164202316004,308.54462854999997,312.28906946,311.23802831
7277,309.70537754390284,0.26135747831260503,309.11714689999997,310.42453954999996,309.722990945
7279,310.82630107210275,1.9796643647769456,308.37201854,315.76861382,310.1976845126963
7280,306.5274203937324,0.8654611396130508,304.73524526,308.71040252,306.48698050999997
7285,306.23812448315834,0.4496236461646724,305.39834113999996,306.85099964,306.20499386
7287,314.8895700432738,3.282973478450246,308.3651825,317.78524562,316.40117538799996
7288,308.5957516993503,1.6978367174308266,306.75016805,315.2695829,307.89846678892854
7289,,,,,
7291,312.02890009776564,3.5480674562226033,305.39492312,319.36607986999996,312.23779916
7293,,,,,
7294,303.2352297397545,0.532021482556298,302.32554116,304.39857029,303.27404171
7296,310.7904555208804,0.329620658129317,309.71359139000003,311.42260138999995,310.77041338012106
7299,,,,,
7302,309.8268773462896,0.7674120241894313,307.35344857999996,311.05516424,309.77853377
7303,306.74204695165344,0.6718240907875169,305.94180631999996,313.90579291999995,306.75643441999995
7305,,,,,
7306,314.08589461751075,1.413536299456432,311.38500317,316.72565942,314.016024065
7307,312.509068893125,1.0604407050044098,310.60911263,312.72999403999995,312.72999403999995
7308,306.04617833263603,0.5910592509417008,303.49279499,306.57243100999995,305.96231444
7310,308.2931046173032,0.7377387534106401,306.78605726,309.41109661999997,308.6352127558203
7312,307.4810149238691,1.0775090069574764,305.0838833,309.08980274,307.70892266
7314,313.19849922965284,0.8977912666033354,311.91308726,316.94953973,313.03818551
7315,302.7530994253674,0.03174288422878248,302.71861346000003,302.8109,302.74595762
7317,314.1545119274247,1.3695310830182652,310.74754243999996,316.67780714,314.24588590999997
7318,,,,,
7319,316.3375421486186,1.4151261981131118,313.78958023999996,319.07896619,316.93330413499996
7321,310.8496763521728,1.2417564709425275,309.1000568,314.21683274,310.65183788
7322,308.4699848977229,0.8002329629168398,306.95695825999996,310.07761052,308.55488261
7323,,,,,
7325,,,,,
7326,,,,,
7327,308.8691390943607,0.9722234499345179,307.6132181,311.73535022,308.44312192783696
7330,306.191920671156,0.4676299319975022,305.46328352,307.04069975000004,306.10245326
